mean_vel,std_vel,max_vel,min_vel,ptp_vel,rms_vel,energy_vel,dominant_freq_vel,spectral_centroid_vel,station_id,channel,sampling_rate,event_name
4.971706177744626e-09,2.051902297391412e-06,1.302696892972088e-05,-1.6971964619757078e-05,2.9998933549477956e-05,2.0519083205402896e-06,1.5157179921248903e-09,0.439453125,1.560933640324641,UGM,SHE,50.0,event_query?eventid=11793561
6.594632905757291e-10,2.0474702511536946e-06,1.3021923089214985e-05,-1.4611339836568921e-05,2.7633262925783906e-05,2.0474703573559264e-06,1.5091685511304337e-09,0.244140625,1.4662169589080822,UGM,SHN,50.0,event_query?eventid=11793561
-7.920893743702384e-12,2.042970546300728e-06,1.4459679668649417e-05,-1.1561236016644383e-05,2.60209156852938e-05,2.042970546316083e-06,1.5025423151214123e-09,0.537109375,1.2021347548525647,UGM,SHZ,50.0,event_query?eventid=11793561
-1.1624985544777342e-09,1.8005027546309405e-05,0.00028883989281370365,-0.000321304015543845,0.0006101439083575486,1.8005027583837895e-05,1.1670516658611484e-07,3.125,3.323815510272105,UGM,SHE,50.0,event_query?eventid=11821936
1.788879592485102e-11,1.808085021353768e-05,0.00027301313789864477,-0.00023997395004598322,0.000512987087944628,1.808085021354653e-05,1.1769017200009403e-07,2.294921875,2.8382270636086333,UGM,SHN,50.0,event_query?eventid=11821936
-2.8483866297918284e-10,1.3356042970227915e-05,0.00018547427569796124,-0.0001759459353085153,0.00036142021100647655,1.3356042973265231e-05,6.421819820533473e-08,2.294921875,3.451383265719889,UGM,SHZ,50.0,event_query?eventid=11821936
-6.843873509208091e-10,4.9899416065002165e-05,0.0007286100177460904,-0.0008799323241585728,0.0016085423419046631,4.9899416069695466e-05,8.963826206747696e-07,3.271484375,3.0329369292902113,UGM,SHN,50.0,event_query?eventid=11837885
3.1793824148318163e-10,3.840723855939586e-05,0.0008639949245633985,-0.0006075928958274839,0.0014715878203908823,3.8407238560711814e-05,5.310417505893943e-07,2.880859375,3.1304350610458678,UGM,SHZ,50.0,event_query?eventid=11837885
-2.732079491218121e-09,4.681204959395084e-05,0.0007095299333121396,-0.0008036573847330046,0.001513187318045144,4.6812049673676656e-05,7.888924780742776e-07,1.513671875,2.894858610393486,UGM,SHE,50.0,event_query?eventid=11837885
-2.7846199260994753e-11,1.8916618999504885e-05,0.00026205858238294603,-0.00025613716084731727,0.0005181957432302633,1.891661899952538e-05,1.2882185077435368e-07,2.392578125,2.3185679958147567,UGM,SHN,50.0,event_query?eventid=11954790
-3.668861169302907e-10,2.279882278061494e-05,0.0005482219338844947,-0.00031712426035561723,0.000865346194240112,2.2798822783566967e-05,1.8712307531393718e-07,1.26953125,2.009906081370393,UGM,SHE,50.0,event_query?eventid=11954790
-8.613085169426239e-11,1.5951455774269363e-05,0.0002041863961357242,-0.00024382870311799078,0.000448015099253715,1.5951455774501897e-05,9.160161887732038e-08,2.294921875,2.4225536494700073,UGM,SHZ,50.0,event_query?eventid=11954790
-2.3728669911407927e-10,6.593887636543413e-06,5.5292710807813805e-05,-7.210269873673038e-05,0.00012739540954454417,6.593887640812896e-06,1.565256751907942e-08,0.15625,2.519298706589832,XMI,BHZ,40.0,event_query?eventid=11916071
7.025041393359468e-10,1.1047237903769467e-05,9.797959783120945e-05,-9.596093975186616e-05,0.00019394053758307563,1.1047237926105912e-05,4.393492768655743e-08,0.1171875,2.0677869624781335,XMI,BHN,40.0,event_query?eventid=11916071
1.0036771200331912e-09,1.3493139793743373e-05,0.00013903270733015222,-0.00013213356794733658,0.00027116627527748883,1.349313983107226e-05,6.554333610031274e-08,0.15625,2.073739441780008,XMI,BHE,40.0,event_query?eventid=11916071
2.988976641579037e-10,2.981776581544649e-06,2.3329025274957244e-05,-3.613869713731539e-05,5.946772241227263e-05,2.981776596525619e-06,3.2007570017716454e-09,0.9765625,1.3622027343915726,UGM,SHN,50.0,event_query?eventid=11899206
7.14372590527962e-11,2.9912233830791574e-06,2.6517082807890475e-05,-2.6841318203716383e-05,5.3358401011606855e-05,2.9912233839322e-06,3.2210702397298082e-09,1.220703125,1.4975525368718963,UGM,SHE,50.0,event_query?eventid=11899206
-1.7336845992116313e-10,2.267950930654548e-06,1.5125335485340776e-05,-1.496950585742181e-05,3.0094841342762586e-05,2.2679509372809307e-06,1.8516965234088427e-09,0.537109375,1.4916118567254515,UGM,SHZ,50.0,event_query?eventid=11899206
5.20164501203655e-10,1.4001181350069446e-06,1.4953675212715642e-05,-1.6439762340681843e-05,3.139343755339749e-05,1.4001182316313266e-06,7.057191825167159e-10,0.29296875,3.2324163647861623,UGM,SHE,50.0,event_query?eventid=11793287
-8.55610340828148e-11,1.2122577767763372e-06,1.0928317561272559e-05,-1.7517107159772868e-05,2.8445424721045425e-05,1.2122577797957818e-06,5.290448128831434e-10,0.341796875,2.8978424236151743,UGM,SHZ,50.0,event_query?eventid=11793287
-3.300869068505888e-10,1.370282493223931e-06,1.8168768459510272e-05,-1.466192251988967e-05,3.283069097939994e-05,1.3702825329811945e-06,6.75962719269609e-10,0.29296875,2.97836736505747,UGM,SHN,50.0,event_query?eventid=11793287
-1.1334851142103542e-09,9.72938618275438e-05,0.002867489235679429,-0.0015954822738463116,0.004462971509525741,9.729386183414641e-05,3.4077943982167104e-06,0.634765625,1.8679723772786856,UGM,SHN,50.0,event_query?eventid=11930515
4.1382602749849633e-10,9.506459227223085e-05,0.0021594146107348764,-0.0013780130269999684,0.003537427637734845,9.506459227313156e-05,3.2534196134604284e-06,0.439453125,2.090191143120452,UGM,SHE,50.0,event_query?eventid=11930515
-2.2099010180745942e-10,6.999701081863784e-05,0.0008843439135298834,-0.0011254094757848594,0.0020097533893147427,6.999701081898669e-05,1.763849348493602e-06,0.78125,2.1540248753826807,UGM,SHZ,50.0,event_query?eventid=11930515
1.1744036917870285e-09,3.0849235605410933e-06,4.1297333270039544e-05,-2.302782659019369e-05,6.432515986023324e-05,3.0849237840837446e-06,3.426031711298005e-09,0.29296875,1.2621469475972673,UGM,SHE,50.0,event_query?eventid=11911730
-2.135111776149338e-11,2.8785413120055625e-06,2.0456622568653655e-05,-1.9203699438893033e-05,3.966032200754669e-05,2.8785413120847473e-06,2.9829600307362885e-09,0.29296875,1.101701309246552,UGM,SHZ,50.0,event_query?eventid=11911730
-6.267019752586153e-10,3.2349794465353495e-06,3.6701318569531824e-05,-3.123159082457272e-05,6.793290939410455e-05,3.23497950723981e-06,3.7674332684141496e-09,0.830078125,1.3287745826654884,UGM,SHN,50.0,event_query?eventid=11911730
1.2338086563798977e-09,3.8069797068502784e-06,5.266440359365262e-05,-4.950498652645699e-05,0.0001021693901201096,3.8069799067835426e-06,5.217514563835308e-09,0.3515625,3.5985360208282295,XMI,BHE,40.0,event_query?eventid=11951669
2.59615106021616e-10,3.1623869596231518e-06,4.023375365667339e-05,-3.455791457664728e-05,7.479166823332067e-05,3.1623869702796597e-06,3.6002488859260437e-09,0.15625,3.576362894175564,XMI,BHN,40.0,event_query?eventid=11951669
-4.0901362820333916e-10,2.1103244897767827e-06,3.212073866893666e-05,-2.377592829850456e-05,5.589666696744122e-05,2.110324529413376e-06,1.6032490629997634e-09,0.3125,4.143634148894887,XMI,BHZ,40.0,event_query?eventid=11951669
-1.144276473529537e-10,1.6091121826207675e-06,1.1244700979079713e-05,-1.0671752692689294e-05,2.1916453671769007e-05,1.6091121866893736e-06,9.321271305668125e-10,0.29296875,0.9699377827832855,UGM,SHZ,50.0,event_query?eventid=11852842
-1.2303834792705434e-09,1.6046134070083883e-06,2.112575495872505e-05,-2.303721393525236e-05,4.416296889397741e-05,1.6046138787242784e-06,9.269228519260464e-10,0.146484375,1.4508400181438412,UGM,SHE,50.0,event_query?eventid=11852842
-1.908561942077683e-09,1.724488254927773e-06,1.3483017187466504e-05,-2.092796124645943e-05,3.441097843392593e-05,1.7244893110693735e-06,1.0705908182373082e-09,0.1953125,1.0690165228882815,UGM,SHN,50.0,event_query?eventid=11852842
